"sgID","gene_TSS","cell_line","species","time_point","Residuals"
"RSPH3__P1P2__primary__FWD__50","RSPH3__P1P2",0.141557439351352,0,0,0.858442560648648
"RSPRY1__P1P2__secondary__FWD__47","RSPRY1__P1P2",0.313962283849984,0,0,0.686037716150016
"RSPRY1__P1P2__secondary__RVS__20","RSPRY1__P1P2",0,0.199766027634331,0.238695261670824,0.561538710694846
"RSPRY1_-_57220254.23-P1P2","RSPRY1__P1P2",0.301494651573037,0.00741183509851225,0.0634127803091639,0.627680733019287
"RSPRY1_+_57220283.23-P1P2","RSPRY1__P1P2",0.00134401419841969,0.0346328512100181,0.0558550378914483,0.908168096700114
"RSPRY1_-_57220659.23-P1P2","RSPRY1__P1P2",0.176186852528932,1.43863293868937e-09,0,0.823813146032435
"RSPRY1__P1P2__secondary__FWD__4","RSPRY1__P1P2",0.0812700414183541,0,0,0.918729958581646
"RSPRY1__P1P2__secondary__RVS__56","RSPRY1__P1P2",0.29736225519085,0,0,0.70263774480915
"RSPRY1__P1P2__secondary__RVS__94","RSPRY1__P1P2",0.272125284024121,0,0,0.727874715975879
"RTKN2__P1P2__primary__FWD__73","RTKN2__P1P2",0.286554450084198,0.0482527078768643,0.372676200389997,0.292516641648941
"RTKN2__P1P2__primary__FWD__72","RTKN2__P1P2",0.0756667455195611,0,0.0996051509024057,0.824728103578033
"RTKN2__P1P2__primary__FWD__71","RTKN2__P1P2",0.0995985622338381,0.112216396407704,0.208777324876141,0.579407716482317
"RTKN2_-_64028033.23-P1P2","RTKN2__P1P2",0.189380052170421,2.18914335989769e-10,0.0571188823549693,0.753501065255695
"RTKN2_-_64028410.23-P1P2","RTKN2__P1P2",0.142536381467069,0.0293025717261481,0.221724882118472,0.60643616468831
"RTKN2_+_64028371.23-P1P2","RTKN2__P1P2",0.171634544684992,0,0.211008444944887,0.617357010370121
"RTKN2_+_64028429.23-P1P2","RTKN2__P1P2",0.0359689323066782,0,0.280789203688733,0.683241864004588
"RTKN2__P1P2__primary__FWD__68","RTKN2__P1P2",0.143786599225918,0,0,0.856213400774082
"RUNX1T1__P2__primarysecondary__FWD__214","RUNX1T1__P2",0,0.266047765561961,0.210784713310816,0.523167521127223
"RUNX1T1__P2__primarysecondary__FWD__76","RUNX1T1__P2",0.0388197208980091,0,0,0.961180279101991
"RUNX1T1__P2__primarysecondary__RVS__46","RUNX1T1__P2",0.00499105489703324,0,0.0797843537873164,0.91522459131565
"RUNX1T1__P2__primarysecondary__RVS__83","RUNX1T1__P2",0.15181658205222,0.0066281247891289,0,0.841555293158651
"RUNX1T1_-_93106991.23-P2","RUNX1T1__P2",0.0138045976795003,0.303798511845682,0.104728123522933,0.577668766951884
"RUNX1T1_+_93107439.23-P2","RUNX1T1__P2",0,0.425743776788819,0.0406069496443771,0.533649273566804
"RUNX1T1_+_93107028.23-P2","RUNX1T1__P2",0,0.347994345711767,0.12763769085654,0.524367963431693
"RUNX1T1_-_93106981.23-P2","RUNX1T1__P2",0.0526474382421061,0.22509859080593,0,0.722253970951964
"RYR3_+_33603662.23-P1P2","RYR3__P1P2",0,0.163806221193617,0.233468673008652,0.602725105797731
"RYR3__P1P2__primarysecondary__FWD__53","RYR3__P1P2",0.0593115413173657,0.201092522498818,0.127255675073905,0.612340261109912
"RYR3__P1P2__primarysecondary__FWD__43","RYR3__P1P2",0.231291522537184,0,0.0541977593930697,0.714510718069747
"RYR3__P1P2__primarysecondary__RVS__57","RYR3__P1P2",1.51737572066782e-09,0.0123462439795163,0.189259635525703,0.798394118977405
"RYR3__P1P2__primarysecondary__FWD__52","RYR3__P1P2",0.171596424381026,0,0,0.828403575618974
"RYR3_+_33603587.23-P1P2","RYR3__P1P2",0.138709273561654,0,0,0.861290726438346
"RYR3_-_33603223.23-P1P2","RYR3__P1P2",0.135434689947746,0.118812859471361,0.623206781425225,0.122545669155668
"RYR3_-_33603208.23-P1P2","RYR3__P1P2",0.389145189493414,1.27715543274105e-08,0.147585646835713,0.463269150899319
"S100A16__P1P2__primary__FWD__8","S100A16__P1P2",0.388551648071186,4.72044962506744e-07,0,0.611447879883851
"S100A16__P1P2__primary__RVS__175","S100A16__P1P2",0.157875395911247,0,0.128501710475076,0.713622893613677
"S100A16_+_153585098.23-P1P2","S100A16__P1P2",0,0.0310425072320942,0.136554631433576,0.83240286133433
"S100A16_+_153585620.23-P1P2","S100A16__P1P2",0.149767594268966,0.172127358730294,0.0385337088820276,0.639571338118712
"S100A16__P1P2__primary__FWD__-4","S100A16__P1P2",0.147796021140644,0.0839968212959122,0.015103967920602,0.753103189642842
"S100A16__P1P2__primary__FWD__119","S100A16__P1P2",0.115117673895832,0.2219537782323,0.0659798122217183,0.59694873565015
"S100A16__P1P2__primary__FWD__9","S100A16__P1P2",0.123535837651177,8.52473111461723e-10,1.12367149698684e-10,0.876464161383983
"S100A16__P1P2__primary__FWD__-3","S100A16__P1P2",0,0,0,1
"SAE1__P1P2__secondary__FWD__25","SAE1__P1P2",0.0062325421424005,0,0.941806374316711,0.0519610835408881
"SAE1_-_47634249.23-P1P2","SAE1__P1P2",0.0191585955935544,0.0272793312940252,0.666977225205487,0.286584847906934
"SAE1_-_47634616.23-P1P2","SAE1__P1P2",0.603112832843524,0,0.236305551689602,0.160581615466874
"SAE1__P1P2__secondary__FWD__28","SAE1__P1P2",0.000805396346450268,0,0.974402401270372,0.0247922023831781
"SAE1__P1P2__secondary__FWD__100","SAE1__P1P2",0.299611152180825,5.20309878532024e-11,0.393288046839787,0.307100800927357
"SAE1__P1P2__secondary__FWD__34","SAE1__P1P2",0,0,0.874987159451622,0.125012840548378
"SAE1__P1P2__secondary__RVS__35","SAE1__P1P2",0.182854160781719,0.106514586441674,0.138846643196996,0.571784609579611
"SAE1_-_47634139.23-P1P2","SAE1__P1P2",0.0155632019589468,2.43067659432961e-08,0.813846523429114,0.170590250305173
"SALL2_-_21993964.23-P1P2","SALL2__P1P2",0.155623826973358,7.19159367392365e-10,0.402740359392781,0.441635812914702
"SALL2_-_21994394.23-P1P2","SALL2__P1P2",0.307515752573211,0.0773168181351284,0.322070395041357,0.293097034250304
"SALL2_-_21994375.23-P1P2","SALL2__P1P2",0.278472058755898,8.46276208671919e-11,0.327815792965119,0.393712148194356
"SALL2__P1P2__primary__RVS__64","SALL2__P1P2",0.164389521877334,6.75200005562783e-10,0.406235312034547,0.429375165412919
"SALL2__P1P2__primary__RVS__65","SALL2__P1P2",0.227061903640874,0,0.241908491057621,0.531029605301505
"SALL2__P1P2__primary__RVS__66","SALL2__P1P2",0.304384658370271,0,0.252409403305752,0.443205938323978
"SALL2__P1P2__primary__RVS__82","SALL2__P1P2",0.446265996918799,9.19746225781949e-10,0.225838894845904,0.327895107315551
"SALL2__P1P2__primary__FWD__85","SALL2__P1P2",0.200769525904606,0.0238960195989438,0.435394526959616,0.339939927536834
"SAMD1__P1P2__secondary__RVS__48","SAMD1__P1P2",0.244588575749735,0,0.42797670071354,0.327434723536726
"SAMD1_-_14201369.23-P1P2","SAMD1__P1P2",0.333765213896797,0,0.12379715375195,0.542437632351252
"SAMD1__P1P2__secondary__RVS__45","SAMD1__P1P2",0.018304392622499,0.0808509725422117,0.692543863749676,0.208300771085614
"SAMD1_+_14201130.23-P1P2","SAMD1__P1P2",0.182647570311484,0.12476528100143,0.284315856204695,0.408271292482391
"SAMD1__P1P2__secondary__RVS__56","SAMD1__P1P2",0.312535990449144,4.30541880863141e-09,0.287050870554158,0.400413134691279
"SAMD1_+_14201518.23-P1P2","SAMD1__P1P2",0.252876694791276,0,0.117212895219257,0.629910409989468
"SAMD1_-_14201087.23-P1P2","SAMD1__P1P2",0.0146752501337137,0.13379075182566,0.36188442533577,0.489649572704856
"SAMD1_+_14201192.23-P1P2","SAMD1__P1P2",0.157959948043865,3.19245667747714e-10,0.103164360438502,0.738875691198387
"SAP30BP__P1P2__secondary__FWD__70","SAP30BP__P1P2",0,1.27312516807432e-19,0,1
"SAP30BP_-_73663828.23-P1P2","SAP30BP__P1P2",0.124646232580551,0,0.259454942857571,0.615898824561878
"SAP30BP_-_73663822.23-P1P2","SAP30BP__P1P2",0.0791098190922188,3.15022729412434e-09,0.410157559417116,0.510732618340438
"SAP30BP__P1P2__secondary__FWD__53","SAP30BP__P1P2",0.153893715451025,2.11769191601277e-23,0,0.846106284548975
"SAP30BP__P1P2__secondary__FWD__73","SAP30BP__P1P2",0.0957464346843775,0.138634480081259,2.46937461359039e-07,0.765618838296902
"SAP30BP__P1P2__secondary__FWD__58","SAP30BP__P1P2",0.360238835237437,0.126876023008864,0.0566584186702129,0.456226723083487
"SAP30BP__P1P2__secondary__RVS__62","SAP30BP__P1P2",0,0.00299256502299999,0.0276091427004233,0.969398292276577
"SAP30BP_+_73663509.23-P1P2","SAP30BP__P1P2",0.381213055374493,0,0.244453682810979,0.374333261814528
"SAP30_+_174292260.23-P1P2","SAP30__P1P2",0.260767965337299,0.243979926416095,0.0114256775730344,0.483826430673571
"SAP30_-_174292112.23-P1P2","SAP30__P1P2",0.0833691052478542,0.246885336307074,0.0556284943550352,0.614117064090037
"SAP30_+_174292118.23-P1P2","SAP30__P1P2",0.136707473129475,0.322221295892505,0.00769189939121886,0.533379331586801
"SAP30__P1P2__secondary__RVS__29","SAP30__P1P2",0.390117451086481,0.191290108633172,0.0301098442129759,0.388482596067371
"SAP30__P1P2__secondary__RVS__43","SAP30__P1P2",0.166176538881072,0.370321868979356,0.0575330780852007,0.405968514054371
"SAP30__P1P2__secondary__RVS__61","SAP30__P1P2",0.192143742506547,0.313426860650578,0.0580838453601728,0.436345551482702
"SAP30__P1P2__secondary__RVS__62","SAP30__P1P2",0.300997424725535,2.54065307364955e-10,0.021337393986041,0.677665181034359
"SAP30_-_174292557.23-P1P2","SAP30__P1P2",0.0340352367341211,0.376325861880405,0.122388327340375,0.467250574045099
"SCAF11__P1P2__secondary__RVS__34","SCAF11__P1P2",0.400755191601273,0,0.176237192064303,0.423007616334423
"SCAF11__P1P2__secondary__RVS__61","SCAF11__P1P2",0.24835055800023,0,0.174601845441248,0.577047596558522
"SCAF11__P1P2__secondary__RVS__69","SCAF11__P1P2",0.280779016095839,0.2003572475741,0.256013243827892,0.26285049250217
"SCAF11__P1P2__secondary__FWD__59","SCAF11__P1P2",0.52392251269027,8.66403711775899e-08,0.178931131335918,0.297146269333441
"SCAF11__P1P2__secondary__RVS__58","SCAF11__P1P2",0.165629303909138,0.105847759408646,0.357397389306266,0.371125547375951
"SCAF11_+_46384315.23-P1P2","SCAF11__P1P2",0.437993549851507,0,0.150909666926131,0.411096783222362
"SCAF11_-_46384290.23-P1P2","SCAF11__P1P2",0.0939585385998022,1.91640875728668e-07,0.144675920469704,0.761365349289618
"SCAF11_-_46384299.23-P1P2","SCAF11__P1P2",0.0554890286101284,0,0.531089273042402,0.41342169834747
"SCYL1_+_65292982.23-P1P2","SCYL1__P1P2",0.181841641569497,0.254426910616144,0.0269880190436778,0.536743428770681
"SCYL1_-_65292594.23-P1P2","SCYL1__P1P2",0.284215641625966,0.0496321974402768,0.0585594338359666,0.607592727097791
"SCYL1_+_65292574.23-P1P2","SCYL1__P1P2",0.109982903209607,0.0996433968114595,0.291580885931936,0.498792814046998
"SCYL1_-_65293013.23-P1P2","SCYL1__P1P2",0.283832329229775,0,0.0948741921445297,0.621293478625695
"SCYL1__P1P2__primary__FWD__43","SCYL1__P1P2",0.260776435539602,1.90652702301634e-10,0.000308779133109292,0.738914785136636
"SCYL1__P1P2__secondary__RVS__44","SCYL1__P1P2",0.0927984383861698,0,0,0.90720156161383
"SCYL1__P1P2__primary__FWD__49","SCYL1__P1P2",0.0335841916614185,0,0.565983458764022,0.400432349574559
"SCYL1__P1P2__secondary__FWD__52","SCYL1__P1P2",0.0765771453462583,0,8.82659122081726e-09,0.92342284582715
"SDF2__P1P2__secondary__FWD__38","SDF2__P1P2",0.0537429558621434,1.64366734957678e-07,0.294939880132609,0.651316999638513
"SDF2__P1P2__secondary__RVS__46","SDF2__P1P2",0.431112908007504,0,0.225629546684655,0.343257545307841
"SDF2__P1P2__primary__RVS__52","SDF2__P1P2",0.141471906046672,3.75934882018533e-07,0.535258651226691,0.323269066791755
"SDF2_+_26988894.23-P1P2","SDF2__P1P2",0.0155274661925243,0.000572923412580789,0.942517326542274,0.0413822838526205
"SDF2_-_26988637.23-P1P2","SDF2__P1P2",0.188841563208097,0,0.357941502388699,0.453216934403204
"SDF2_+_26989101.23-P1P2","SDF2__P1P2",0.161837728965678,0,0.417025116299795,0.421137154734527
"SDF2_+_26988890.23-P1P2","SDF2__P1P2",0.00563714439317327,0.0124617439042146,0.910693726773238,0.0712073849293742
"SDF2__P1P2__secondary__FWD__28","SDF2__P1P2",0.324872837804259,2.27293172525123e-10,0.154949921867461,0.520177240100987
"SEC62_-_169684646.23-P1P2","SEC62__P1P2",0.0653383087232744,0.0373111888874855,0.613505342090505,0.283845160298735
"SEC62_-_169684666.23-P1P2","SEC62__P1P2",8.28778078011549e-11,0.0893808127980392,0.366804502302508,0.543814684816575
"SEC62_+_169684976.23-P1P2","SEC62__P1P2",0.00719363036483196,0.0631025406637492,0.413472774189567,0.516231054781852
"SEC62_-_169684616.23-P1P2","SEC62__P1P2",0,0.0612714344073302,0.581834703068261,0.356893862524409
"SEC62__P1P2__primarysecondary__FWD__31","SEC62__P1P2",0.0237108410752479,0.0269343687624723,0.599515429665969,0.349839360496311
"SEC62__P1P2__primarysecondary__FWD__27","SEC62__P1P2",0,0.0831068563071875,0.372663580753327,0.544229562939485
"SEC62__P1P2__primarysecondary__RVS__30","SEC62__P1P2",0.0351281506644785,0.149600396313057,0.263766324843108,0.551505128179357
"SEC62__P1P2__primarysecondary__FWD__36","SEC62__P1P2",0.153189880862338,0.00956444066677478,0.363282888997483,0.473962789473404
"SENP2__P1P2__primary__FWD__70","SENP2__P1P2",0.00621959306411805,0,0.0167942319063955,0.976986175029486
"SENP2_-_185304066.23-P1P2","SENP2__P1P2",0,0.0333287410517736,0.180386349362056,0.78628490958617
"SENP2_-_185304131.23-P1P2","SENP2__P1P2",0.187865207749074,0.0373467668135164,0.388629738268657,0.386158287168752
"SENP2_-_185304137.23-P1P2","SENP2__P1P2",0.341716092460848,0.0400175769080319,0.0351981246360725,0.583068205995048
"SENP2__P1P2__primary__FWD__46","SENP2__P1P2",0.0355177220242584,0,0,0.964482277975741
"SENP2__P1P2__primary__FWD__49","SENP2__P1P2",0.219184677853427,7.46027803602612e-10,3.47960531775332e-08,0.780815286604492
"SENP2__P1P2__primary__FWD__52","SENP2__P1P2",0.169458952082934,3.40024550111509e-09,0,0.830541044516821
"SENP2__P1P2__primary__FWD__55","SENP2__P1P2",0.332308731538742,0,0,0.667691268461258
"SERBP1__P1P2__primary__FWD__455","SERBP1__P1P2",0.507528566436765,0.290998238554886,0.0380886181607254,0.163384576847623
"SERBP1__P1P2__primary__FWD__445","SERBP1__P1P2",0.166644572241223,2.23539259714787e-10,0.330011527570737,0.5033438999645
"SERBP1__P1P2__primary__RVS__535","SERBP1__P1P2",0,0.0568935545655591,0,0.943106445434441
"SERBP1_+_67895645.23-P1P2","SERBP1__P1P2",0.10739480991116,0,0.54966895358296,0.34293623650588
"SERBP1__P1P2__primary__FWD__249","SERBP1__P1P2",0.485383205197252,0,0.0451082847229843,0.469508510079764
"SERBP1__P1P2__primary__FWD__240","SERBP1__P1P2",0.504449998915454,0,0.0015592129953453,0.4939907880892
"SERBP1_-_67896013.23-P1P2","SERBP1__P1P2",0,3.6805136359399e-11,0.758608367902832,0.241391632060363
"SERBP1__P1P2__secondary__RVS__-168","SERBP1__P1P2",0.271265607928226,0.161303647581905,0.126808432360389,0.44062231212948
"SERF1A__70196291__RVS__-22","SERF1A__70196291",0.142855396226392,0,0,0.857144603773608
"SERF1A__70196291__RVS__-21","SERF1A__70196291",0.117204375085132,0,0.071588992477169,0.8112066324377
"SERF1A__70196291__FWD__-19","SERF1A__70196291",0.233635757293853,0,0.024033458072535,0.742330784633612
"SERF1A__70196291__FWD__76","SERF1A__70196291",0.350420286168033,0.0446840948979499,0.0828877612407268,0.522007857693291
"SERF1A__70196291__RVS__178","SERF1A__70196291",0.222885672690979,0,0.0542941234188717,0.722820203890149
"SERF1A__70196291__RVS__212","SERF1A__70196291",0.15575573084454,0.0178184224293095,0.0417492790705973,0.784676567655553
"SERF1A__70196291__RVS__425","SERF1A__70196291",0.306610724485498,0,0,0.693389275514502
"SERF1A__70196291__FWD__472","SERF1A__70196291",0.130168920012898,0,0.158900596508085,0.710930483479017
"SERF1B__69320873__RVS__426","SERF1B__69320873",0.261959026331253,0.142255687601111,0.114670773851729,0.481114512215907
"SERF1B__69320873__FWD__204","SERF1B__69320873",0.256171064653252,6.90703856415533e-10,0.284602711034522,0.459226223621522
"SERF1B__69320873__FWD__209","SERF1B__69320873",0.0399629005756751,0,0,0.960037099424325
"SERF1B__69320873__RVS__427","SERF1B__69320873",0,0.0290619195284641,0.0751818884815977,0.895756191989938
"SERF1B__69320873__RVS__461","SERF1B__69320873",0.193799788502528,2.10757959198025e-09,0.102434989863977,0.703765219525916
"SERF1B__69320873__FWD__471","SERF1B__69320873",0.234451057106733,0,0.120340737323684,0.645208205569582
"SERF1B__69320873__FWD__486","SERF1B__69320873",2.39303469939305e-10,0,0.102426654673962,0.897573345086734
"SERF1B__69320873__RVS__-20","SERF1B__69320873",0.223044945292673,3.70651903617282e-09,0.000571186387171281,0.776383864613636
"SERPINB9__P1P2__primarysecondary__FWD__83","SERPINB9__P1P2",0.275536920536794,9.90576002681068e-10,1.15525281842749e-08,0.724463066920102
"SERPINB9__P1P2__primarysecondary__FWD__94","SERPINB9__P1P2",0.0880783189180888,0,0.249669092591324,0.662252588490587
"SERPINB9__P1P2__primarysecondary__FWD__88","SERPINB9__P1P2",0.332946271070969,0,0.0909876217639195,0.576066107165111
"SERPINB9__P1P2__primarysecondary__FWD__58","SERPINB9__P1P2",0.0161771298340563,0.00541409725799406,0,0.97840877290795
"SERPINB9_+_2903455.23-P1P2","SERPINB9__P1P2",0,0.177826716355603,0.169381714843811,0.652791568800585
"SERPINB9__P1P2__primarysecondary__FWD__21","SERPINB9__P1P2",0.235690194115311,0,0,0.764309805884689
"SERPINB9__P1P2__primarysecondary__FWD__2","SERPINB9__P1P2",0.0906214761592422,0.010864888133954,0.0908606112837346,0.807653024423069
"SERPINB9__P1P2__primarysecondary__RVS__24","SERPINB9__P1P2",0.232371331976714,0,0.138089416037898,0.629539251985388
"SERTAD1_-_40931654.23-P1P2","SERTAD1__P1P2",0.159355066662285,0,0.108910295246702,0.731734638091013
"SERTAD1__P1P2__primarysecondary__RVS__93","SERTAD1__P1P2",0.0307040018175111,0.0275899790270038,0.345478081472798,0.596227937682687
"SERTAD1__P1P2__primarysecondary__FWD__38","SERTAD1__P1P2",0.0710578830943123,0,0.220510446929151,0.708431669976537
"SERTAD1__P1P2__primarysecondary__FWD__32","SERTAD1__P1P2",0.17233269714072,0,0.34830184820644,0.47936545465284
"SERTAD1_-_40931839.23-P1P2","SERTAD1__P1P2",0,0,0.137462627465518,0.862537372534482
"SERTAD1_+_40931496.23-P1P2","SERTAD1__P1P2",0.145523033321439,2.44036853255375e-09,0.116345895077198,0.738131069160995
"SERTAD1__P1P2__primarysecondary__FWD__95","SERTAD1__P1P2",0.0414581112669012,0,0.227636837352461,0.730905051380638
"SERTAD1_+_40931414.23-P1P2","SERTAD1__P1P2",0.374026935023281,1.61707390831217e-08,0.110898377869557,0.515074670936423
"SETDB1_-_150898815.23-P1P2","SETDB1__P1P2",0.245178701075372,0,0.0318993857662057,0.722921913158422
"SETDB1__P1P2__primary__FWD__13","SETDB1__P1P2",0.279084617570301,0,0.0659696995927523,0.654945682836946
"SETDB1__P1P2__primary__RVS__100","SETDB1__P1P2",0.334789498543615,0,0,0.665210501456385
"SETDB1__P1P2__primary__RVS__42","SETDB1__P1P2",0.309286552246907,1.67718940283245e-10,1.59864530229127e-10,0.690713447425509
"SETDB1__P1P2__primary__RVS__5","SETDB1__P1P2",0.418948258331602,0,0,0.581051741668398
"SETDB1_+_150899287.23-P1P2","SETDB1__P1P2",0.37044341904612,0,0,0.62955658095388
"SETDB1_+_150898881.23-P1P2","SETDB1__P1P2",0.258958656292713,0,0,0.741041343707287
"SETDB1_-_150899156.23-P1P2","SETDB1__P1P2",0.336909402559286,0,0.0773761825168953,0.585714414923818
"SF1_-_64546024.23-P1P2","SF1__P1P2",0.109918297720082,0.225605096692707,0.0211275977292553,0.643349007857956
"SF1_+_64545972.23-P1P2","SF1__P1P2",0.111657161677601,0.368412965232539,0.0389834892704566,0.480946383819404
"SF1_-_64545988.23-P1P2","SF1__P1P2",0.154156197055906,0.207498962922689,4.98855783818145e-09,0.638344835032847
"SF1_+_64545784.23-P1P2","SF1__P1P2",0.227744244842655,0.0228861550292962,0.181453843957768,0.567915756170281
"SF1_-_64546021.23-P1P2","SF1__P1P2",0.24582522146605,0.240513432830024,0.0656515301667623,0.448009815537164
"SF1__P1P2__primary__RVS__35","SF1__P1P2",0.26846103706497,0.164190278995981,0.075280415004255,0.492068268934794
"SF1__P1P2__primary__FWD__61","SF1__P1P2",0.408387797074946,0,1.79157977952914e-09,0.591612201133475
"SF1__P1P2__primary__RVS__64","SF1__P1P2",0.301498037206944,0.140958545081119,0.111846590719663,0.445696826992273
"SF3A2_-_2243509.23-P2","SF3A2__P2",0.20122217082284,0,0,0.79877782917716
"SF3A2__P2__primarysecondary__FWD__45","SF3A2__P2",0.0901705195228736,0.0870929925597002,0.320567547486463,0.502168940430964
"SF3A2_+_2243472.23-P2","SF3A2__P2",0.21175552877544,0.0651414797456778,0.257610583696664,0.465492407782219
"SF3A2_+_2243936.23-P2","SF3A2__P2",0.122335744462723,5.31694738612276e-11,0.601179484574738,0.27648477090937
"SF3A2_+_2243491.23-P2","SF3A2__P2",0.171178134767805,0.0871197958570171,0.348318946915937,0.393383122459241
"SF3A2__P2__primarysecondary__RVS__54","SF3A2__P2",0.193264879137584,0.0129734267273262,0.379481873443132,0.414279820691958
"SF3A2__P2__primarysecondary__FWD__46","SF3A2__P2",0.113174340895648,0,0,0.886825659104352
"SF3A2__P2__primarysecondary__RVS__38","SF3A2__P2",1.09211229978058e-09,0.0382075203574965,0.0548393396869755,0.906953138863416
"SFPQ__P1P2__primarysecondary__RVS__78","SFPQ__P1P2",0.256805009428774,0,0,0.743194990571226
"SFPQ_+_35658618.23-P1P2","SFPQ__P1P2",0.124437941548717,0.101180150027793,0.0248866677645195,0.749495240658971
"SFPQ_-_35658705.23-P1P2","SFPQ__P1P2",0.172719954872573,0.134831521312305,0.0629103048537391,0.629538218961383
"SFPQ_-_35658325.23-P1P2","SFPQ__P1P2",0.403529437610596,0,0.00168847063123073,0.594782091758174
"SFPQ_-_35658708.23-P1P2","SFPQ__P1P2",0.217403049398481,0.0619937424887583,0.0326078550014857,0.687995353111275
"SFPQ_-_35658747.23-P1P2","SFPQ__P1P2",0.296774587626491,8.90556784095003e-07,0.236508863148917,0.466715658667808
"SFPQ__P1P2__primarysecondary__FWD__2","SFPQ__P1P2",0.344414530843789,0,0.00608301560884967,0.649502453547361
"SFPQ__P1P2__primarysecondary__RVS__41","SFPQ__P1P2",0.121736091398135,0,0.0642984512246743,0.81396545737719
"SGK223_+_8243886.23-P1P2","SGK223__P1P2",0.124592485765876,4.88374773060093e-10,0.484525288992444,0.390882224753305
"SGK223__P1P2__secondary__FWD__73","SGK223__P1P2",0.110271905754067,0.0390977518209417,0.61517404298171,0.235456299443282
"SGK223_+_8243645.23-P1P2","SGK223__P1P2",0.125033908840785,0.0267169304695711,0.419343245175631,0.428905915514013
"SGK223__P1P2__secondary__FWD__72","SGK223__P1P2",0.0759735015466676,0.0253995991895862,0.653688974610078,0.244937924653668
"SGK223_-_8243728.23-P1P2","SGK223__P1P2",0.077033765765581,0,0.762959565116683,0.160006669117736
"SGK223__P1P2__secondary__FWD__74","SGK223__P1P2",0.0278405935876741,0,0.788406008719549,0.183753397692777
"SGK223_+_8243881.23-P1P2","SGK223__P1P2",0.14387158134591,0.0423214533526182,0.290069218755496,0.523737746545977
"SGK223__P1P2__secondary__FWD__69","SGK223__P1P2",0.0252176349469302,0.00890999865390502,0.743840344476733,0.222032021922432
"SGK3_-_67687510.23-ENST00000396596.1_ENST00000522398.1","SGK3__ENST00000396596.1_ENST00000522398.1",0.399898527875634,0.00946336626416776,0.00650985961799536,0.584128246242203
"SGK3_-_67687499.23-ENST00000396596.1_ENST00000522398.1","SGK3__ENST00000396596.1_ENST00000522398.1",0.209945963438149,0,0.0945771747727004,0.695476861789151
"SGK3_-_67687513.23-ENST00000396596.1_ENST00000522398.1","SGK3__ENST00000396596.1_ENST00000522398.1",0.247998054788487,8.7993632697174e-11,0.136768095123702,0.615233849999818
"SGK3_-_67687752.23-ENST00000396596.1_ENST00000522398.1","SGK3__ENST00000396596.1_ENST00000522398.1",0.237026651860172,0.0346840173074676,0.145191501227737,0.583097829604623
"SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__30","SGK3__ENST00000396596.1_ENST00000522398.1",0.11409709087544,0.0449281111056275,0,0.840974798018932
"SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__31","SGK3__ENST00000396596.1_ENST00000522398.1",0.343741254924674,0,0,0.656258745075326
"SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__43","SGK3__ENST00000396596.1_ENST00000522398.1",0.407974644531762,1.18963796979552e-08,0.298350523076498,0.29367482049536
"SGK3__ENST00000522398.1_ENST00000396596.1__secondary__FWD__53","SGK3__ENST00000396596.1_ENST00000522398.1",0.131199629219718,0.10483090996787,0.330797256235951,0.433172204576461
"SHC1_-_154946468.23-P2","SHC1__P2",0.426900638575367,0,0.27775142398362,0.295347937441012
"SHC1_-_154946437.23-P2","SHC1__P2",0.312310327361274,0,0.262356907206172,0.425332765432554
"SHC1_-_154946434.23-P2","SHC1__P2",0.0929514186914952,0.0812057510436492,0.253967722981495,0.571875107283361
"SHC1_+_154946876.23-P2","SHC1__P2",0.440607916516932,0.0209100884681419,0.198751794078141,0.339730200936785
"SHC1__P2__primarysecondary__FWD__66","SHC1__P2",0.325230350642359,0,0.238725905413829,0.436043743943812
"SHC1__P2__primarysecondary__FWD__63","SHC1__P2",0.070529316693673,0.148071392898146,0.428490056833416,0.352909233574765
"SHC1_-_154946597.23-P2","SHC1__P2",0.296701676009076,1.05154450684965e-10,0.174847199266593,0.528451124619176
"SHC1__P2__primarysecondary__FWD__62","SHC1__P2",0.125388733587242,4.85396656766588e-08,0.1613390606889,0.713272157184192
"SHCBP1_+_46655234.23-P1P2","SHCBP1__P1P2",0.221920032169098,5.299754805946e-11,0.5634336735431,0.214646294234804
"SHCBP1__P1P2__primarysecondary__FWD__36","SHCBP1__P1P2",0.213261081320709,0,0.458093472105886,0.328645446573405
"SHCBP1_+_46655248.23-P1P2","SHCBP1__P1P2",0.0584300138635235,0.0536387427960079,0.598666266777003,0.289264976563465
"SHCBP1__P1P2__primarysecondary__RVS__39","SHCBP1__P1P2",0.0844523395014764,0,0.139078483778176,0.776469176720348
"SHCBP1__P1P2__primarysecondary__FWD__67","SHCBP1__P1P2",0.0355474953315114,0,0.688883115626141,0.275569389042348
"SHCBP1__P1P2__primarysecondary__RVS__52","SHCBP1__P1P2",0.0964413596793653,0,0,0.903558640320635
"SHCBP1__P1P2__primarysecondary__FWD__74","SHCBP1__P1P2",0.188167540055338,1.52128584102901e-09,0.592613673536365,0.219218784887011
"SHCBP1_+_46655245.23-P1P2","SHCBP1__P1P2",0.0753255729117878,0,0.664186790730797,0.260487636357415
