"sgID","gene_TSS","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SNRPB2_-_16710702.23-P1P2","SNRPB2__P1P2",1657.67854146668,-0.0571161718967341,0.257943256438265,-0.221429211546005,0.82475824935877,0.905423871142662
"SNRPB2_+_16710722.23-P1P2","SNRPB2__P1P2",2068.04141453305,0.0818200868532012,0.209673330225933,0.390226485958115,0.696369078068243,0.822731959541695
"SOS1_-_39347763.23-P1P2","SOS1__P1P2",2506.62878404457,0.179332477940794,0.0760816502446753,2.35710552234433,0.0184180123005923,0.0538633685009468
"SOS1__P1P2__secondary__FWD__41","SOS1__P1P2",2193.35575826965,0.063405063875608,0.111158568191891,0.570401948378399,0.568405108392237,0.723241348825496
"SOS1__P1P2__secondary__FWD__36","SOS1__P1P2",2442.01332308206,0.140072866020515,0.110647530284158,1.26593757367009,0.205535432946721,0.36736727341045
"SOS1_+_39348139.23-P1P2","SOS1__P1P2",2307.72518464339,0.00266304663168774,0.11469494048165,0.0232185187986893,0.981475966723969,0.990372110455422
"SOS1__P1P2__secondary__FWD__50","SOS1__P1P2",2742.36392554731,0.300805976917844,0.152420806280293,1.973523065904,0.0484359992764555,0.121190124287834
"SOS1_+_39348102.23-P1P2","SOS1__P1P2",3220.01584580945,0.0560457140959401,0.266730886977182,0.210120825267359,0.833573372073329,0.911312065234961
"SOS1_+_39348136.23-P1P2","SOS1__P1P2",2134.52663937599,0.214444069909849,0.107282310743887,1.99887631449127,0.0456217380517766,0.115431222773805
"SOS1_+_39348142.23-P1P2","SOS1__P1P2",2233.50963139005,0.0260194036995307,0.129176322429366,0.201425487350889,0.840365887577199,0.915430632175725
"SOX2__P1P2__primary__FWD__481","SOX2__P1P2",2966.51162763151,0.17771037694053,0.0814481602019472,2.18188325555673,0.0291181499384554,0.0794900044697107
"SOX2__P1P2__secondary__RVS__266","SOX2__P1P2",2297.30058714042,0.129028924617731,0.105400634508482,1.2241759759743,0.220885849879758,0.386211210614969
"SOX2__P1P2__secondary__FWD__465","SOX2__P1P2",2647.31023305259,0.0691076545620459,0.104910288927659,0.658730952592261,0.510068553027816,0.677047508993148
"SOX2__P1P2__secondary__RVS__83","SOX2__P1P2",2820.9370254781,0.0386681449575999,0.0964143125370613,0.401062289820674,0.688374263891512,0.817856195983008
"SOX2__P1P2__secondary__FWD__47","SOX2__P1P2",2858.39124518761,0.118311157254312,0.106860525600095,1.10715492544991,0.268226951789198,0.443518028376845
"SOX2__P1P2__secondary__FWD__46","SOX2__P1P2",2735.43865367971,0.101919159287373,0.0926093983834299,1.10052717182546,0.271102497428497,0.446519047899326
"SOX2__P1P2__secondary__FWD__19","SOX2__P1P2",3288.33284532592,0.296584651286697,0.11876688246622,2.49719993594217,0.0125178356245185,0.0387253042658826
"SOX2_-_181429934.23-P1P2","SOX2__P1P2",2667.74876722801,0.0961402792111777,0.166408882724034,0.577735260506575,0.563442869458387,0.720838867174433
"SOX2_-_181430229.23-P1P2","SOX2__P1P2",2857.45643708219,0.359665969475481,0.150345666039589,2.39226030885901,0.016744961452192,0.04972139274504
"SOX2_+_181429955.23-P1P2","SOX2__P1P2",3254.26329251765,0.273753205506829,0.116386997828117,2.35209439727205,0.018668036735006,0.0545122435781251
"SOX2_-_181430206.23-P1P2","SOX2__P1P2",2571.68926461122,0.272260842026093,0.12439482402823,2.1886830433098,0.0286198852806558,0.0784615937634739
"SOX4__P1__primarysecondary__FWD__4","SOX4__P1",5272.31660065065,-0.0481433002965783,0.217618258806434,-0.221228221200872,0.824914736261547,0.905423871142662
"SOX4__P1__primarysecondary__FWD__3","SOX4__P1",4404.70368473372,-0.0578429139508456,0.206566745054486,-0.280020455062059,0.779461811552324,0.876905858169066
"SOX4__P1__primarysecondary__FWD__-3","SOX4__P1",3891.1819854625,0.00767472856413546,0.18592153940111,0.0412793944631551,0.967073159902979,0.982496003288274
"SOX4__P1__primarysecondary__FWD__67","SOX4__P1",4756.38000057606,0.13733511306483,0.188408570646364,0.72892179264288,0.466049503356151,0.640743623597559
"SOX4_-_21593977.23-P1","SOX4__P1",4793.29975951399,0.00921098166407882,0.189197429246553,0.0486844969340228,0.961170730879184,0.979610922005324
"SOX4_+_21594024.23-P1","SOX4__P1",3357.82433536263,0.108092404749959,0.118585348098931,0.911515684549683,0.362023725304347,0.541637227976276
"SOX4_+_21594436.23-P1","SOX4__P1",4151.1703956367,0.138464138180587,0.188838965063957,0.733239234464618,0.463412529526311,0.638804546871596
"SOX4_-_21594406.23-P1","SOX4__P1",4569.42501728316,0.0278654486643781,0.203711458903394,0.136788813031832,0.891197726428514,0.941742224844048
"SPAG9__P1P2__primarysecondary__RVS__25","SPAG9__P1P2",2042.038187402,-0.350280264903791,0.182539685707181,-1.91892663530543,0.0549936192299326,0.134334817104803
"SPAG9__P1P2__primarysecondary__RVS__27","SPAG9__P1P2",2250.04336925757,-0.024809534060461,0.134420137800945,-0.184567092894965,0.853568598515682,0.923298162445799
"SPAG9_+_49198209.23-P1P2","SPAG9__P1P2",1622.59753242116,-0.870878016405397,0.135157626922972,-6.44342488272392,1.16807094961522e-10,1.44081923632156e-09
"SPAG9__P1P2__primarysecondary__FWD__33","SPAG9__P1P2",1751.92033150167,-0.432773908975611,0.215556056495337,-2.0077093449006,0.0446741870231006,0.113597729239675
"SPAG9_-_49198067.23-P1P2","SPAG9__P1P2",708.017739117585,-2.88301199536922,0.446883591813696,-6.4513713373731,1.10842531314951e-10,1.37601055220855e-09
"SPAG9_+_49197986.23-P1P2","SPAG9__P1P2",1753.33133670803,-0.706320094099187,0.124330391950103,-5.68099306228079,1.33914910005398e-08,1.16191583654325e-07
"SPAG9_-_49198117.23-P1P2","SPAG9__P1P2",1558.3756853822,-0.871038332662114,0.103015907817858,-8.45537695209359,2.78187182001799e-17,9.25665458186741e-16
"SPAG9_+_49198212.23-P1P2","SPAG9__P1P2",1644.6039816562,-0.673578630908403,0.113435645631744,-5.93798031612657,2.8855467680607e-09,2.83087632777424e-08
"SPECC1L__P1P2__primary__FWD__46","SPECC1L__P1P2",2100.07235954935,0.136358988344112,0.149748098281547,0.910589115380541,0.362511907702565,0.542098037254729
"SPECC1L__P1P2__primary__FWD__97","SPECC1L__P1P2",2177.28383832454,0.116507116966308,0.165515334651149,0.703905273863995,0.481491766912482,0.653305517638392
"SPECC1L__P1P2__primary__FWD__83","SPECC1L__P1P2",2539.22636883099,0.205240535328743,0.174041314027783,1.17926330581473,0.238293344881685,0.407450902081822
"SPECC1L__P1P2__primary__FWD__31","SPECC1L__P1P2",2049.81702113884,0.142580238416578,0.11384573495366,1.25239859424347,0.210424658303939,0.373586719170707
"SPECC1L_+_24667086.23-P1P2","SPECC1L__P1P2",1797.93387219083,0.0341210230527231,0.195687211726257,0.174365114366565,0.861578529012833,0.927065773578316
"SPECC1L_-_24666872.23-P1P2","SPECC1L__P1P2",2170.77221321829,-0.00721836476440496,0.159055121296904,-0.045382787461025,0.963802200467232,0.981644757244578
"SPECC1L_+_24666885.23-P1P2","SPECC1L__P1P2",1973.02169101047,0.0811384819158517,0.20584635108107,0.394170124900083,0.693455440773826,0.821632656336138
"SPECC1L_+_24667177.23-P1P2","SPECC1L__P1P2",2105.27950885173,0.00172972687381394,0.176044975743054,0.00982548275810243,0.992160525142374,0.99710330720847
"SPEN_-_16174389.23-P1P2","SPEN__P1P2",2683.29405098257,-0.108401979202016,0.21513862707769,-0.503870368024942,0.614352474704102,0.759450403748221
"SPEN_-_16174345.23-P1P2","SPEN__P1P2",2449.50171962712,-0.0809831495266434,0.22914180466438,-0.353419358136146,0.723774075325863,0.841377891018074
"SPEN_-_16174327.23-P1P2","SPEN__P1P2",3395.7952202993,0.258493755430907,0.117823087459667,2.19391429136836,0.0282415717792426,0.0775781956137323
"SPEN_-_16174415.23-P1P2","SPEN__P1P2",2587.17673491751,0.274893626525982,0.10273804229051,2.67567514814689,0.00745788934920388,0.0245711951576527
"SPEN__P1P2__primarysecondary__FWD__52","SPEN__P1P2",2091.35138582108,-0.157756723684911,0.253380115879388,-0.622608933370307,0.533541539267961,0.696358366994428
"SPEN_-_16174765.23-P1P2","SPEN__P1P2",1917.47095830045,-0.0360485200784051,0.258447308359439,-0.139481120183578,0.889069974010389,0.940287969979102
"SPEN__P1P2__primarysecondary__RVS__39","SPEN__P1P2",3206.32351307576,0.249525958924465,0.0782828772250277,3.18749090183785,0.00143512972889669,0.00550133062743731
"SPEN__P1P2__primarysecondary__FWD__69","SPEN__P1P2",1947.37005760098,-0.153617040104452,0.288333310209422,-0.532775904361785,0.594188715473381,0.742880900260233
"SPIN1__P1P2__primary__FWD__75","SPIN1__P1P2",2635.70006088137,0.288242585431796,0.10551764331786,2.73170037131609,0.00630084143061469,0.0211257089932971
"SPIN1__P1P2__primary__RVS__25","SPIN1__P1P2",2260.18578097966,0.125041074475958,0.0808555494115621,1.54647486024104,0.12198992698282,0.251019904474993
"SPIN1__P1P2__primary__FWD__69","SPIN1__P1P2",2048.4232622101,0.26450694568301,0.0776522799315801,3.40629980106275,0.000658498252885676,0.00270294132373548
"SPIN1__P1P2__primary__FWD__21","SPIN1__P1P2",2519.40024901343,0.0944028506466024,0.0821062507375563,1.14976447954433,0.250240888819037,0.421552283652529
"SPIN1__P1P2__primary__RVS__85","SPIN1__P1P2",2414.62110695958,0.207562943800632,0.098615610081805,2.10476762886172,0.0353115402853761,0.093779935431513
"SPIN1_+_91003746.23-P1P2","SPIN1__P1P2",1061.67054831056,-0.5959649911372,0.380517296913363,-1.56619684826808,0.117302540347792,0.243742596177612
"SPIN1_-_91003353.23-P1P2","SPIN1__P1P2",1269.85200269446,-0.505776732502192,0.323560282708241,-1.5631607447885,0.118014790763871,0.244697477294766
"SPIN1__P1P2__primary__FWD__20","SPIN1__P1P2",2531.71518415254,0.209076633031376,0.0940726783255934,2.22250112097101,0.0262494583609759,0.0728290846158538
"SPINT1_+_41136807.23-P1P2","SPINT1__P1P2",2533.22646260206,0.131567425766597,0.136170848930286,0.966193769078684,0.333947230181645,0.513108700388586
"SPINT1_+_41137029.23-P1P2","SPINT1__P1P2",1836.2726109205,-0.0867355628018406,0.126957978854181,-0.6831832357812,0.494491064450935,0.662720688868983
"SPINT1_+_41136997.23-P1P2","SPINT1__P1P2",1370.43444075389,-0.0895770788698038,0.279772332115488,-0.320178475807347,0.748833038859194,0.857593177442173
"SPINT1_-_41136306.23-P1P2","SPINT1__P1P2",3077.43109773988,0.538790179263217,0.189939604325276,2.83663947377992,0.00455910607100963,0.0158058804459671
"SPINT1__P1P2__primary__RVS__73","SPINT1__P1P2",3689.47589676321,0.189950159126598,0.095366372949832,1.99179389182099,0.0463936767224564,0.117139497184758
"SPINT1__P1P2__primary__RVS__58","SPINT1__P1P2",1885.41569933768,0.146041654880765,0.102369665051427,1.42661065470322,0.153692151364643,0.297402298493973
"SPINT1__P1P2__primary__RVS__61","SPINT1__P1P2",2268.1602898099,0.251158862172455,0.130646128551799,1.92243631676292,0.0545508795706302,0.133522792437415
"SPINT1__P1P2__secondary__FWD__31","SPINT1__P1P2",2781.90976761718,0.154671063227362,0.0999405835204468,1.54763017964287,0.121711360959675,0.250591347687121
"SPRR2G_-_153122946.23-P1P2","SPRR2G__P1P2",2831.23295189279,-0.0705751002633609,0.107398215840716,-0.657134755087847,0.511094273236091,0.677921510115838
"SPRR2G__P1P2__primarysecondary__RVS__-25","SPRR2G__P1P2",2056.47922259372,-0.0316226127710597,0.104116160464078,-0.303724346250456,0.761337908073234,0.86592863169302
"SPRR2G__P1P2__primarysecondary__RVS__12","SPRR2G__P1P2",2512.80774696803,0.0610545711369129,0.0732632880490603,0.833358326697377,0.404642670221777,0.582625275205571
"SPRR2G__P1P2__primarysecondary__FWD__92","SPRR2G__P1P2",2626.60199630516,0.0970360561826017,0.0962271948684092,1.00840574554105,0.313259715803095,0.493775887610158
"SPRR2G__P1P2__primarysecondary__RVS__120","SPRR2G__P1P2",3061.13985070143,-0.0327731587037046,0.0865976472000693,-0.378453223191939,0.70509393662254,0.828369884532402
"SPRR2G__P1P2__primarysecondary__FWD__214","SPRR2G__P1P2",2738.81080449501,0.0531224767231924,0.11898729776554,0.446455022685434,0.655268594918715,0.792328397177562
"SPRR2G__P1P2__primarysecondary__FWD__229","SPRR2G__P1P2",2494.52987442204,0.00992548418704487,0.0869995857274034,0.114086568390618,0.909169169573008,0.951419547063162
"SPRR2G__P1P2__primarysecondary__FWD__425","SPRR2G__P1P2",2948.31361228837,0.138605837869954,0.087301974040622,1.58765983694091,0.112363279578675,0.236062841432048
"SPRY4_-_141704193.23-P1P2","SPRY4__P1P2",2327.32703927042,0.689116882312629,0.257389135890592,2.67733476756202,0.00742104458416858,0.0244581261771628
"SPRY4_-_141704305.23-P1P2","SPRY4__P1P2",11319.5602337981,1.06392375428988,0.482662239108716,2.20428214200996,0.0275045080514416,0.0759413035249812
"SPRY4_-_141704118.23-P1P2","SPRY4__P1P2",5985.38460888621,0.927436021521312,0.327126307284776,2.83510069617832,0.00458112435916242,0.0158564354481139
"SPRY4_+_141704568.23-P1P2","SPRY4__P1P2",3705.41966749995,0.695427719784564,0.219364828887483,3.17018787064203,0.00152340405283319,0.00580295886844366
"SPRY4__P1P2__primary__FWD__27","SPRY4__P1P2",4197.22351680141,0.708422485185282,0.253246186142503,2.79736684676724,0.0051520998535265,0.0176157425429721
"SPRY4__P1P2__primary__FWD__60","SPRY4__P1P2",3625.12688386946,0.177735350806614,0.216559864335532,0.820721565152236,0.411804884269388,0.589468636020077
"SPRY4__P1P2__primary__FWD__76","SPRY4__P1P2",2936.06312008888,-0.125310831258387,0.118964904936721,-1.05334284363142,0.292183889637579,0.470047616441381
"SPRY4__P1P2__primary__FWD__77","SPRY4__P1P2",3821.23954131306,0.42052600153812,0.231134718671803,1.81939781247334,0.0688507602174296,0.161228999077478
"SPTLC2__P1P2__secondary__FWD__67","SPTLC2__P1P2",1682.23843115288,-1.63034958110387,0.209506527973843,-7.78185575824838,7.14683277086424e-15,1.76989211560814e-13
"SPTLC2_-_78082598.23-P1P2","SPTLC2__P1P2",1316.95087400877,-0.673926476795308,0.233026337262982,-2.89206140692478,0.00382723134750669,0.0134613444017099
"SPTLC2_-_78082962.23-P1P2","SPTLC2__P1P2",957.256983969227,-2.10536628720168,0.275273016941557,-7.6482842764377,2.03678549963417e-14,4.61878079460368e-13
"SPTLC2_-_78082889.23-P1P2","SPTLC2__P1P2",1482.39641916593,-0.94198536255869,0.238514658112863,-3.94938143429723,7.83534097538776e-05,0.000376150751931976
"SPTLC2_-_78082965.23-P1P2","SPTLC2__P1P2",1180.46867204716,-1.98615481229659,0.270685468560691,-7.33750068985053,2.17619277369732e-13,4.14804618655732e-12
"SPTLC2_-_78082929.23-P1P2","SPTLC2__P1P2",1407.96607097506,-1.73986834849903,0.275093882527138,-6.32463482108658,2.53832147847179e-10,2.97561342324968e-09
"SPTLC2__P1P2__secondary__RVS__31","SPTLC2__P1P2",1258.86378331471,-1.98015420769905,0.301855428345351,-6.55994234906904,5.38285848881419e-11,7.14002996536819e-10
"SPTLC2__P1P2__secondary__FWD__57","SPTLC2__P1P2",1430.63124958441,-1.06693496307863,0.224190864323608,-4.75904745850198,1.94508702007083e-06,1.20193220263854e-05
"SRCAP__P1P2__primary__FWD__61","SRCAP__P1P2",2053.63298523733,-0.173233806101155,0.104520454604909,-1.65741535239187,0.0974355296322423,0.212110663990333
"SRCAP__P1P2__primary__FWD__38","SRCAP__P1P2",2080.46757092057,-0.080174232595823,0.0961723193587147,-0.833651856692567,0.404477194728061,0.582560267224724
"SRCAP__P1P2__primary__FWD__67","SRCAP__P1P2",1530.05401542045,-0.559440622398742,0.38627278440826,-1.44830452721582,0.147531902106251,0.288537953563893
"SRCAP__P1P2__secondary__RVS__30","SRCAP__P1P2",1411.49574866108,-0.334190176931461,0.169302000409352,-1.9739292868568,0.048389784093112,0.121105784278523
"SRCAP_-_30709511.23-P1P2","SRCAP__P1P2",1786.30934090347,-0.211976626746668,0.154675855433015,-1.37045711596836,0.1705442532779,0.320905558587233
"SRCAP_+_30709873.23-P1P2","SRCAP__P1P2",2019.40294246685,0.125203787737297,0.135140561370619,0.92647082761429,0.354201350790962,0.533893474425418
"SRCAP_-_30710513.23-P1P2","SRCAP__P1P2",1867.92042376683,-0.322401296181715,0.120142244156044,-2.68349653734595,0.00728567296730824,0.0240775328813808
"SRCAP_-_30710672.23-P1P2","SRCAP__P1P2",3269.70877714506,0.267638993393906,0.116650204660426,2.29437225740852,0.0217691252960598,0.0621434080901376
"SREBF1_+_17740228.23-P1","SREBF1__P1",2380.05262375598,-0.0018780052774677,0.0817775782917107,-0.0229647944668724,0.981678355483956,0.990372110455422
"SREBF1_+_17740225.23-P1","SREBF1__P1",1622.43709672434,-0.819452016830942,0.341060671087909,-2.40265760991166,0.0162764189397628,0.0485534702999764
"SREBF1_-_17740294.23-P1","SREBF1__P1",2081.53175839318,0.0968300817289264,0.112492951625037,0.86076576647826,0.389367063080392,0.568058586014067
"SREBF1_-_17739874.23-P1","SREBF1__P1",2109.05865874713,-0.154241177665428,0.362557481002471,-0.425425444922419,0.670526560356634,0.803963750884069
"SREBF1__P1__primarysecondary__RVS__26","SREBF1__P1",2751.50940259823,0.0112404676170106,0.0891362238973998,0.126104372897252,0.899649306035766,0.946469386173872
"SREBF1__P1__primarysecondary__RVS__72","SREBF1__P1",1940.01780659575,-0.351154519031733,0.12948209781217,-2.71199281572598,0.00668800423362581,0.0223002565407021
"SREBF1__P1__primarysecondary__FWD__74","SREBF1__P1",2409.42640164489,0.0847875534960782,0.101862005608127,0.832376635330196,0.405196385980124,0.583075732715937
"SREBF1__P1__primarysecondary__FWD__99","SREBF1__P1",2133.11135122154,0.108107979583914,0.0984118719854516,1.09852579168391,0.271974961725166,0.447347299878508
"SREK1IP1_+_64064038.23-P1P2","SREK1IP1__P1P2",1939.65331169754,-0.124308365466094,0.0884002512109408,-1.40619923318396,0.159664971819316,0.305597148405425
"SREK1IP1_+_64064264.23-P1P2","SREK1IP1__P1P2",1412.14111780286,-0.997584104646247,0.185239142232895,-5.38538503591221,7.22897287194719e-08,5.50732842793585e-07
"SREK1IP1_-_64064477.23-P1P2","SREK1IP1__P1P2",1794.39498575827,-1.9456866804388,0.268491446468696,-7.24673618481791,4.26934385544387e-13,7.72711337425476e-12
"SREK1IP1_-_64064419.23-P1P2","SREK1IP1__P1P2",1688.94596819078,-0.787960801767668,0.181460495208071,-4.34232696689247,1.40981510446971e-05,7.52549043912909e-05
"SREK1IP1_-_64064433.23-P1P2","SREK1IP1__P1P2",1887.01869950156,-1.55031627768091,0.254770979160893,-6.085136866008,1.16391839793725e-09,1.21708659257305e-08
"SREK1IP1__P1P2__primary__RVS__52","SREK1IP1__P1P2",2632.64812485319,0.0304296293842399,0.11027054176931,0.275954292923488,0.782583172515095,0.878478189133279
"SREK1IP1__P1P2__primary__FWD__62","SREK1IP1__P1P2",1639.40601249846,-1.35854337239768,0.226326147572366,-6.00259133542359,1.9419295582236e-09,1.96897423165226e-08
"SREK1IP1__P1P2__primary__FWD__63","SREK1IP1__P1P2",1605.68110199707,-1.67444077811445,0.269489816485426,-6.21337310608547,5.18591138322597e-10,5.73887770557452e-09
"SRGAP2__206636520__FWD__21","SRGAP2__206636520",3209.68209462335,0.196719879858664,0.0827994396748965,2.37586003759282,0.0175081024715413,0.0515761959938956
"SRGAP2__206636520__RVS__19","SRGAP2__206636520",2293.25330277941,0.108482514064584,0.0810584971603137,1.33832377684022,0.180790914253085,0.334402755054943
"SRGAP2__206636520__RVS__14","SRGAP2__206636520",2934.22031685783,-0.0132246923164173,0.0900201187676737,-0.146908185608463,0.88320449084709,0.938333072489981
"SRGAP2__206636520__RVS__37","SRGAP2__206636520",3153.23473064252,0.0447028563740082,0.0829451832635558,0.53894457297136,0.589925100227957,0.739662781153957
"SRGAP2__206636520__FWD__-20","SRGAP2__206636520",2398.58266668641,0.0010730908600083,0.0898435281793875,0.0119439973223858,0.990470295525869,0.996128362232758
"SRGAP2__206636520__RVS__-21","SRGAP2__206636520",2630.60041036095,0.144161423102689,0.07295528437263,1.97602441471358,0.0481520120869416,0.120702805690098
"SRGAP2__206636520__FWD__-10","SRGAP2__206636520",2733.82499053956,0.0695104248183467,0.0825150136838636,0.842397300988873,0.399565603274936,0.577547952905091
"SRGAP2__206636520__FWD__-21","SRGAP2__206636520",3008.30487740458,0.219429785859609,0.100964150541534,2.17334355494173,0.0297544696802964,0.0809318464694449
"SRSF11__P2__primarysecondary__FWD__21","SRSF11__P2",2542.5057297377,0.393660398975675,0.079580311040076,4.94670596069209,7.54798593763164e-07,4.94835124130583e-06
"SRSF11_+_70687596.23-P2","SRSF11__P2",2391.88465899788,0.810941591466579,0.147831247055258,5.48558987102,4.1209198259963e-08,3.27072677664936e-07
"SRSF11_-_70687174.23-P2","SRSF11__P2",2625.88165176658,0.762338949098746,0.139682651149017,5.45764948494188,4.82478914019088e-08,3.79208062049256e-07
"SRSF11_-_70687171.23-P2","SRSF11__P2",2803.24195333068,0.837307143349124,0.148043774529925,5.65580785823501,1.55114920603796e-08,1.32683549134855e-07
"SRSF11__P2__primarysecondary__FWD__19","SRSF11__P2",2098.3289122676,-0.0231795807954011,0.127348555311507,-0.182016833553405,0.855569515304918,0.924477630393621
"SRSF11__P2__primarysecondary__RVS__22","SRSF11__P2",2431.85380992615,0.103902633589018,0.0996521364255999,1.04265334709198,0.297108872224334,0.475757435050145
"SRSF11__P2__primarysecondary__RVS__25","SRSF11__P2",2400.44787062195,0.135251565885244,0.108226779162026,1.2497051740102,0.211407266574722,0.374781501692243
"SRSF11__P2__primarysecondary__FWD__32","SRSF11__P2",1235.26933656765,-0.903458787871409,0.373512582015178,-2.41881754825249,0.0155710480984755,0.0468243660675585
"SRSF6_+_42086993.23-P1","SRSF6__P1",2473.71847100395,-0.00433207432274553,0.13883453377358,-0.0312031466883489,0.975107530443353,0.986687488339718
"SRSF6_+_42086990.23-P1","SRSF6__P1",2261.36496233489,0.0858215149623333,0.119796498876141,0.716394183197833,0.473747985641164,0.647354022808833
"SRSF6_-_42087005.23-P1","SRSF6__P1",2340.19132822996,0.110041253418452,0.0943512940053501,1.16629299659857,0.243496003780967,0.414211280763363
"SRSF6__P1__primarysecondary__FWD__41","SRSF6__P1",2756.82901687874,0.0742669898723108,0.11026301900266,0.673543954664615,0.500601295006755,0.6684117953048
"SRSF6__P1__primarysecondary__RVS__56","SRSF6__P1",2587.08169892056,-0.387264498002752,0.172990280307405,-2.23864888428749,0.0251787708639558,0.0702611061313211
"SRSF6__P1__primarysecondary__RVS__55","SRSF6__P1",3117.10409939486,-0.0745879052800737,0.0982554209950866,-0.75912254534845,0.447779253695553,0.624539288402933
"SRSF6_-_42086572.23-P1","SRSF6__P1",1632.04980936729,-0.256852131361391,0.168717377852946,-1.52238100562032,0.12791364135661,0.259390112933205
"SRSF6__P1__primarysecondary__RVS__51","SRSF6__P1",1318.63531083707,-0.229021570678147,0.208142346396802,-1.10031223651885,0.271196102444183,0.446597255096432
"SSBP3_+_54872080.23-P1P2","SSBP3__P1P2",2070.03402543923,0.0169344375971147,0.128062265370469,0.13223596777806,0.89479765273826,0.943388705189928
"SSBP3__P1P2__primarysecondary__RVS__39","SSBP3__P1P2",2427.30393721715,0.0575046630316227,0.117699301082448,0.488572680574719,0.625144258305128,0.767694591397407
"SSBP3_+_54872057.23-P1P2","SSBP3__P1P2",2084.46297171377,0.158455450214448,0.163606892837171,0.968513291014883,0.332788084434011,0.51238464327787
"SSBP3__P1P2__primarysecondary__FWD__71","SSBP3__P1P2",1955.72168466044,0.0990795160862426,0.126827140354844,0.781216984070066,0.434674886161437,0.611766994578662
"SSBP3_-_54871619.23-P1P2","SSBP3__P1P2",2448.4393636186,0.0219901957254688,0.154101923670853,0.142699034519763,0.886527879256162,0.939238490385831
"SSBP3_-_54872072.23-P1P2","SSBP3__P1P2",2650.37871012997,0.189771089731245,0.079537711213944,2.38592595681803,0.0170361806743677,0.0504777654436666
"SSBP3__P1P2__primarysecondary__RVS__54","SSBP3__P1P2",2615.40458326345,0.125390343738075,0.104537076343233,1.1994820223054,0.230340571057891,0.398141333372646
"SSBP3_+_54872054.23-P1P2","SSBP3__P1P2",1797.65864848253,0.13061206911359,0.13624975287907,0.958622429425737,0.3377489890391,0.517226547661806
"SSR1_-_7313398.23-P1P2","SSR1__P1P2",2578.99072760328,-0.156469764292416,0.170195950249234,-0.919350689974011,0.357912172201667,0.537812471047291
"SSR1_-_7313303.23-P1P2","SSR1__P1P2",1601.43602310227,-0.4977597013009,0.183848317155383,-2.70744768841266,0.0067802755384152,0.0225768253227216
"SSR1__P1P2__primarysecondary__RVS__28","SSR1__P1P2",1556.90330074077,-0.0651121474105841,0.146485702142943,-0.444494899215806,0.6566848158593,0.793545372764958
"SSR1__P1P2__primarysecondary__RVS__29","SSR1__P1P2",2239.33023625177,0.0644382559257587,0.0999683787497889,0.644586385531382,0.519195259912064,0.684179901391409
"SSR1__P1P2__primarysecondary__RVS__30","SSR1__P1P2",3332.01286042329,0.103696252500532,0.0852333600033925,1.21661580039089,0.223750428228361,0.389812054072548
"SSR1__P1P2__primarysecondary__FWD__79","SSR1__P1P2",2209.73469210955,-0.304633317716622,0.13180436237603,-2.311253681024,0.0208188468366742,0.0596946680247308
"SSR1__P1P2__primarysecondary__RVS__25","SSR1__P1P2",1168.85852371656,-0.512786371832005,0.326848371968318,-1.56888152369843,0.116675547801764,0.24290890762513
"SSR1_+_7313177.23-P1P2","SSR1__P1P2",2018.25641741971,-0.310952353499082,0.126182522604963,-2.46430604714231,0.0137278838048903,0.0419063993955716
"STAG2__P1__primarysecondary__RVS__42","STAG2__P1",2428.98813250125,-0.167051297214678,0.138655760926075,-1.20479160836125,0.228283760345014,0.395787224963433
"STAG2_+_123095681.23-P1","STAG2__P1",1283.17399132212,-1.77178743672645,0.242211986344166,-7.3150278954769,2.57327929237458e-13,4.82888825350059e-12
"STAG2__P1__primarysecondary__RVS__38","STAG2__P1",1165.3417396506,-1.20677359835931,0.274631409881332,-4.39415724108453,1.11203306508549e-05,6.09384050323869e-05
"STAG2__P1__primarysecondary__FWD__54","STAG2__P1",2460.3847181468,0.0552553133025174,0.0944978008867853,0.584725917259354,0.558732024407856,0.716754513659976
"STAG2_+_123095685.23-P1","STAG2__P1",1236.06594648462,-2.00369610613753,0.245091960966838,-8.17528285396777,2.95172585780735e-16,8.71389069547213e-15
"STAG2_-_123095669.23-P1","STAG2__P1",1094.65891044031,-2.11193080623146,0.198393760268066,-10.6451473240784,1.83693463625746e-26,2.37160507771746e-24
"STAG2_+_123095617.23-P1","STAG2__P1",1026.63841916203,-1.07713399480229,0.246088601142304,-4.37701701664526,1.20314584431386e-05,6.52299059937912e-05
"STAG2_+_123096024.23-P1","STAG2__P1",1563.85170840197,-0.952154750780182,0.240157516611659,-3.96470934665701,7.34854310153332e-05,0.000354538828361471
"STK3__P1P2__secondary__RVS__43","STK3__P1P2",2044.57919131141,-0.0844105386736096,0.111955388665224,-0.753965840143872,0.450869733838951,0.627897545341947
"STK3__P1P2__secondary__RVS__80","STK3__P1P2",972.445434782878,-0.560575814034167,0.429944273777576,-1.30383365525219,0.192290304905288,0.349727089105542
"STK3__P1P2__secondary__RVS__74","STK3__P1P2",2602.80077448351,0.0754310491976654,0.0766600560982516,0.983968092861673,0.325131201372506,0.504129378158781
"STK3__P1P2__secondary__RVS__35","STK3__P1P2",2646.68403671846,-0.013188210268323,0.0930777205137444,-0.141690301347416,0.887324636051257,0.939552983553477
"STK3_+_99837886.23-P1P2","STK3__P1P2",2002.642448677,-0.0782573705646158,0.0987089045297714,-0.792809634930279,0.427888742121118,0.605382934425741
