"sgID","gene_TSS","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NCSTN_-_160313201.23-P1P2","NCSTN__P1P2",1910.5726688163,-0.0774610443150596,0.206139013388871,-0.375770908386629,0.707087217154913,0.862406130556545
"NCSTN_-_160313205.23-P1P2","NCSTN__P1P2",1421.04942453315,1.10470600892772,0.32539514661657,3.39496768902165,0.000686367002814979,0.00637209174329573
"NCSTN__P1P2__primary__RVS__93","NCSTN__P1P2",1911.70825330054,0.862574265612671,0.329640097047572,2.61671523985806,0.00887803712063264,0.047653011884194
"NCSTN__P1P2__primary__FWD__38","NCSTN__P1P2",1793.81815645731,-0.00190384536379468,0.239355578047976,-0.0079540463578128,0.993653656134129,0.997620775876056
"NCSTN__P1P2__primary__RVS__75","NCSTN__P1P2",2013.95576544755,0.446764636748567,0.263469997261626,1.69569454356099,0.0899437424089382,0.266469515568541
"NCSTN__P1P2__primary__FWD__36","NCSTN__P1P2",2250.75926196573,-0.0855158903761899,0.206507793774897,-0.414104905257989,0.67879728056854,0.846210634567011
"NDC1_+_54303574.23-P1P2","NDC1__P1P2",2509.02080101835,-0.215829760449938,0.1207609040932,-1.78724863042898,0.0738973125794952,0.232245270271747
"NDC1__P1P2__primary__FWD__32","NDC1__P1P2",1866.71499065562,-1.43775559033157,0.269622535315659,-5.33247559833351,9.688279173602e-08,4.07876553208644e-06
"NDC1_+_54303946.23-P1P2","NDC1__P1P2",2014.04713241717,-1.12279859112324,0.27307109034193,-4.11174463659741,3.92680492594598e-05,0.000632666424258485
"NDC1__P1P2__secondary__RVS__13","NDC1__P1P2",1750.07927471238,-0.302255084257194,0.178967808806355,-1.68887961624561,0.0912425022924414,0.2691133621321
"NDC1__P1P2__primary__FWD__2","NDC1__P1P2",2165.95499663505,0.0993973315952866,0.192907382773723,0.515259344490085,0.606371804562201,0.802458086036305
"NDC1__P1P2__secondary__RVS__15","NDC1__P1P2",2181.18044595563,0.402967160339051,0.141766056932422,2.84247985066792,0.00447640605815723,0.0278031044651292
"NDC1_+_54303754.23-P1P2","NDC1__P1P2",1679.64601142421,-0.959251687665818,0.229435548078603,-4.18092006970595,2.90331917045442e-05,0.000490625471684295
"NDC1__P1P2__secondary__FWD__15","NDC1__P1P2",2505.39320358557,0.357336194765106,0.122665898915815,2.91308503767901,0.00357877129369064,0.0234025809944125
"NDE1_-_15744160.23-P1","NDE1__P1",1259.36296148368,0.433395596014566,0.275713447258518,1.57190590565646,0.115972374741962,0.314801418182994
"NDE1_+_15744569.23-P1","NDE1__P1",1295.73569209976,0.237667304964122,0.337504569992974,0.704189886877886,0.48131452818627,0.715030465852662
"NDE1__P1__primarysecondary__FWD__-25","NDE1__P1",2505.27098719356,-0.260133620030208,0.151403923381227,-1.71814319088156,0.0857705004753002,0.257482711012093
"NDE1__P1__primarysecondary__FWD__-19","NDE1__P1",2980.46804632158,-0.0137793325756097,0.10428814725154,-0.132127503831997,0.894883441710078,0.953682188650527
"NDE1__P1__primarysecondary__FWD__-17","NDE1__P1",2622.26124765727,-0.151229700263263,0.128381675157228,-1.17796952001174,0.238808757757733,0.492415928741083
"NDE1__P1__primarysecondary__FWD__-14","NDE1__P1",1482.80546433927,0.0702131979338637,0.488018501702356,0.14387404921932,0.885599928180476,0.94930987830267
"NDE1__P1__primarysecondary__FWD__-13","NDE1__P1",2151.08414390423,0.385427376501775,0.237871960123187,1.62031445951921,0.105164744386956,0.295419636221931
"NDE1__P1__primarysecondary__FWD__-12","NDE1__P1",2974.27477359178,0.275723881106675,0.195390343958018,1.41114384427266,0.158202204285175,0.383063751961328
"NDUFAF6__P1P2__secondary__RVS__68","NDUFAF6__P1P2",1060.76472826521,-1.11117846824051,0.427979793921934,-2.59633394852093,0.00942244370422871,0.050075478807929
"NDUFAF6__P1P2__secondary__RVS__71","NDUFAF6__P1P2",1344.7851564586,-0.38776504465388,0.432061236612337,-0.897477051387971,0.369464413578884,0.620666883533021
"NDUFAF6__P1P2__secondary__RVS__75","NDUFAF6__P1P2",659.41825813063,-0.220959901122681,0.534631431786511,-0.413293884320132,0.679391310020839,0.846332954448963
"NDUFAF6__P1P2__secondary__RVS__59","NDUFAF6__P1P2",1473.61906528312,-0.525240007753619,0.444579108266366,-1.18143205109613,0.237431131768337,0.490620070190527
"NDUFAF6_-_96037268.23-P1P2","NDUFAF6__P1P2",999.590419384268,-0.0253150530632804,0.344131511094568,-0.0735621477462542,0.941358791221368,0.975406867351151
"NDUFAF6_+_96037228.23-P1P2","NDUFAF6__P1P2",1478.56382222881,0.16576787047539,0.38738716695509,0.427912653323922,0.668714714464643,0.840166677067749
"NDUFAF6_+_96037311.23-P1P2","NDUFAF6__P1P2",982.239103967447,-0.260031496010596,0.3797838017808,-0.684682955911528,0.493544006630658,0.72441816222596
"NDUFAF6_+_96037655.23-P1P2","NDUFAF6__P1P2",2042.02360221238,0.221682089012293,0.215418718063787,1.02907533293672,0.303444276456869,0.557437095225168
"NDUFC1_+_140223231.23-P2","NDUFC1__P2",2424.25563681418,-0.171244264706926,0.139616051386228,-1.22653708514649,0.219996628499498,0.46766791520541
"NDUFC1_+_140223611.23-P2","NDUFC1__P2",2051.3124408597,-0.330228782354195,0.260114326121655,-1.26955245902045,0.204244092990732,0.447936953248866
"NDUFC1_+_140223614.23-P2","NDUFC1__P2",2617.95822530347,-0.560236132852091,0.281796510889626,-1.98808754261519,0.0468020088747808,0.1684698334329
"NDUFC1_+_140223605.23-P2","NDUFC1__P2",2617.09933548023,-0.601926255685501,0.276769064035131,-2.17483213950927,0.0296426976894225,0.12004610695386
"NDUFC1_+_140223568.23-P2","NDUFC1__P2",2447.39637779873,-0.0692552271355533,0.131812918964483,-0.525405458581901,0.599301359707422,0.796901272459073
"NDUFC1__P2__primarysecondary__RVS__18","NDUFC1__P2",2360.92497050942,-0.0471082016636146,0.12212138770346,-0.385748987540204,0.699682578614637,0.857031023097407
"NDUFC1__P2__primarysecondary__RVS__51","NDUFC1__P2",2910.70542089103,0.027537516256261,0.153036872891717,0.17994040087153,0.857199357517727,0.937453271368838
"NDUFC1__P2__primarysecondary__RVS__50","NDUFC1__P2",2834.41751761754,0.00415752600392118,0.105355477966146,0.0394618873567934,0.968522139316691,0.988219164910803
"NDUFS4__P1P2__primarysecondary__RVS__36","NDUFS4__P1P2",3271.9590063069,0.0338597289199203,0.134104855577174,0.252486972035362,0.800664682793467,0.914155015278685
"NDUFS4__P1P2__primarysecondary__RVS__28","NDUFS4__P1P2",2513.07293752131,-0.139687050198052,0.109470460052965,-1.27602505854517,0.201946661107846,0.445331250172461
"NDUFS4_+_52856689.23-P1P2","NDUFS4__P1P2",1867.76964977751,-0.192207735678,0.179762297228728,-1.06923275147868,0.284964804282013,0.54080624069713
